	Control_1a	Control_1b	Control_2a	Control_2b	Control_3a	Control_3b	PB_1a	PB_1b	PB_2a	PB_2b	PB_3a	PB_3b	Standard_1a	Standard_1b	Standard_2a	Standard_2b	Standard_3a	Standard_3b	Styrofoam_1a	Styrofoam_1b	Styrofoam_2a	Styrofoam_2b	Styrofoam_3a	Styrofoam_3b
Superworm_MAG_0063	1.0078591853385	0.840607991730465	0.32658248196997	0.210751676137173	0.946720607823711	0.351691675254646	2.43059111959441	2.09823606875643	0.524861035939727	0.692997223492632	0.242238041255276	0.209824514207686	0.156850762788162	0.211231494702483	0.0460273462269548	0.229136917005648	0.0267851269434661	0.117408172451315	0.441872747723512	0.250506340158763	0.371390590940743	0.295718862673123	0.217463604552914	0.0630240847076027
Superworm_MAG_0064	0.0323401931238181	0.256893634527839	0.000218332840148714	0.000307125103577601	0.00023173180617415	8.9885712334885e-05	0.0069054274062021	0.00654652961269623	6.37871226463382e-05	0.000115887277560218	0.000308730659359901	0.000236140376563448	0.00032031153011706	0.00054028510746516	8.30716989527416e-05	0.000109267086438631	3.15734055087277e-05	5.78533601094935e-05	0.000356954738349054	0.00654471147557387	8.17816490554601e-05	0.000524544005632975	0.000358022679883119	0.000139308614326999
Superworm_MAG_0065	0.752499843428528	0.315278257862756	0.791258956379938	0.281617915712038	0.333084919437147	0.286414518012059	0.336437436322045	0.104587751608783	0.260988756012526	0.259151449940763	0.0822748652783252	0.231261648268109	0.0846587054324784	0.130056187527714	0.300290062895122	0.0887615265292459	0.210747222053558	0.102465411558521	0.182098943032624	0.733477992389073	0.0839661487766268	0.0847661925346081	0.190994709941448	0.2853099165239
Superworm_MAG_0066	0.08055435042402	0.0199897324538226	0.130799642748104	0.00649272664850482	0.0382789863987876	0.198840544369576	0.00538327012384401	0.0160492727044697	0.0266002170780186	0.143255529770675	0.00921534098191704	0.265514997499928	4.68947188522519e-05	0.00361569416308979	0.000127340191096883	0.000101112889008469	1.60822950536235e-05	0.011812457539522	0.00208215745032417	0.0138150816040482	0.0181394756323422	0.0499706101256883	3.92264943776998e-05	0.11445469920875
Superworm_MAG_0067	0.0572921314998701	0.0584930430248802	0.208464377540341	0.161408362729354	0.0511183775056966	0.0306274009334177	0.0814844149699079	0.0709531964847917	0.0780715888890023	0.0782465276681021	0.0233327030419359	0.054949938292663	0.055185655508887	0.0257082352256646	0.0485341882803348	0.0834182823928351	0.00804135391172928	0.110761291438795	0.195231698424837	0.0758389996601505	0.423015001839485	0.307313313603481	0.271489653168226	0.0412088061286152
Superworm_MAG_0068	0.978972289023054	0.314160569008178	0.0700003235072337	0.000762497750459366	0.0363872210062038	0.330383272618106	0.141524888909003	0.546013553956358	0.00748795203448236	0.128749932341399	0.00213962767753694	0.0708000596024628	0.000831425117216782	0.137166316990425	3.39025870749397e-05	0	8.90170796439141e-06	0.0392197918235364	0.0937164627062993	0.381353385252606	0.153473288475799	0.187068818023511	0.00352432453077246	0.551896647342477
Superworm_MAG_0069	0.000186322784934953	0.00019488729568682	0.381160901795258	0.444177583009415	0.000514760502595214	0.000454284794495297	0.000177634948170012	0.000118902049480485	3.23039256044268	0.406636028190364	0.00140203846919123	0.0016255994622025	0.00172417173396456	0.00397067860521164	0.00944506344639631	0.534718898362418	7.71870836970127e-05	0.000750850995830635	0.000448330087648177	0.000380723193354641	0.322537959426913	3.88623632770659	0.00069799740798191	0.000416116916918481
Superworm_MAG_0070	0.00233983913531041	0.00200918453263578	0.00547793028870622	0.00236346721102137	0.00144818146134685	0.00073589772815198	0.000736094960141359	0.00153598407800435	0.125275402570146	0.0035424332712688	0.000544490901215942	0.000559807741654543	0.00076066085048282	0.00050130512844573	0.00122627828341713	5.51756113954166e-05	0.000531076457595734	0.0344558943530337	0.00073064119047771	0.00144542312992582	0.000773305683309841	0.192229902747168	0.029540236381142	0.000356542159593158
Superworm_MAG_0071	0.196311757858966	0.0792467930414557	0.473116491509993	0.140044502133972	0.275328944845925	0.19087215534648	0.116655098779227	0.0637711363896201	0.204577605066444	0.105807413022147	0.0579610304277443	0.158099342389263	0.0593818188431349	0.575220283296841	0.178981733149479	0.0593252602856203	0.181047848925961	0.216904187152111	0.0757118545936965	0.213565848063545	0.0334724838149753	0.0694243313650338	0.144660864162815	0.234869891471619
Superworm_MAG_0072	0.0185279045307916	0.00414032749015587	0.107102758612992	0.00316446360176412	0.0103540318296456	0.00115971508581451	0.000210807742369734	0.0279761620302591	0.053266587194169	0.469011463568299	0.000259570766039355	0.000779036708717118	0.00148633101974884	0.10553809299889	1.57381755528718	0.00504788629128148	0.000137350220634403	0.129942973954173	0.000250844386234679	0.0134121121748595	0.0211940169958428	0.00489379237158682	0.000731846354059598	0.00115131214598153
Superworm_MAG_0073	0.06057288804156	0.0353059205645116	0.0853896646397253	0.0638815314123281	0.0364137998462996	0.0261366465930629	0.0371607960054614	0.0485319517880765	0.0259237388642931	0.0620230336609411	0.0169104743725564	0.0192197330961336	0.0720345598015311	0.0158821268245521	0.073729383918465	0.0792580860804383	0.03431926507769	0.0265873493892776	0.0564942297158788	0.0815582461930062	0.0408229782818921	0.0284216471211474	0.124295052767926	0.0222585375542952
Superworm_MAG_0074	0.313215028696902	0.258690891643222	0.109453526488877	0.0970377187916789	0.0693001273051587	0.0383484692503555	2.07551229979736	0.937749481778455	0.271778516399777	0.54246680113895	0.0409334678504973	0.0521576729628783	5.75342828367493	1.05268395951681	0.17327214370355	0.16605258903906	0.225852951279916	0.518415155121696	1.64834860949082	0.260908678991689	0.523877260294486	0.24531509861298	0.192568104883321	0.122697117505105
Superworm_MAG_0075	0.885990731872522	0.750515717484201	0.241409483798667	0.0995774541977678	0.00903344250236402	0.00714273556470917	0.280416844169374	0.152478904323498	0.185297541404556	0.310590860197508	0.0844735954779167	0.0472103144702197	0.0278662294214143	0.292635480048198	0.0375730351359927	0.0698942022284065	0.000262029324321075	0.00362710578014154	0.212644016052516	0.0711731170885503	0.0650537987289357	0.00614956464869321	0.00260278812488974	0.00249184384245722
Superworm_MAG_0076	0.0223406054762847	0.0214863979676434	0.104632797084854	0.0664178838699478	0.0495133900184455	0.0253165276406399	0.0169741583418629	0.0215986565048377	0.00639891432070112	0.0177153607917928	0.0297840282355738	0.0213277247130962	0.00764257297296736	0.0192969864852779	0.00370917709960481	0.0133507671741442	0.00151582554545486	0.0149882781630902	0.298508680882247	0.00558772426165265	0.117192555017598	0.00981664309882832	0.024282568452195	0.028811771902271
Superworm_MAG_0077	0.000421486549133773	0.0632318438232145	0.0138985150472664	0.000721795727911393	0.0299183842725799	0.0214059430019155	0.032898447786065	0.150065596689339	0.00110761891267581	0.0085942316639578	0.000285617232970543	0.000452669808837993	0.0001449715573875	2.8751927898858e-05	5.30376812087842e-06	3.53854239851529e-05	2.69145887987844e-06	1.57265802946899e-05	0.000779385428141499	0.000342544388938588	0.000259021612026077	0.0761053734671259	5.28776235091059e-05	1.90549096583187e-05
Superworm_MAG_0078	0.162837782126149	0.0220387104604288	0.00628359943611867	0.000383000456459418	0.000274019429188261	0.000361444626602157	0.00797318572741137	0.0443510974831225	0.00287713523736373	0.0095727440506851	0.000646123785428197	0.012565098883528	1.77635255667668e-05	0.000106962158847779	1.25447874869518e-06	0	0.000251722189018122	0.000720042681424442	0.00966937212468853	0.00578380762798879	0.00189252435532617	0.000158907486602049	1.02129450976617e-05	2.92953729158513e-06
Superworm_MAG_0079	0.589857121614395	0.150582451260234	0.101738728556822	0.00447116997206701	0.00581129614807131	0.02803210763424	0.00589238231059583	0.0182040942267306	0.00414811114173728	0.0232868683821875	0.00224491509778684	0.0743033235700702	0.000191637623858853	0.0285070652767354	4.08835355944169e-05	1.73374520287602e-05	8.90127852781279e-07	0.0100177853073857	0.00961279884048839	0.0269109001048383	0.0530539928897472	0.0178010284559036	9.75453277544806e-06	0.0171332917401889
Superworm_MAG_0080	0.812334574547526	0.706610815558296	0.504358718171856	0.391722924100536	0.340089056783099	0.226328456419808	0.562990946365646	0.678597824788889	0.213806431877963	0.295520281224862	0.130814101875379	0.243181107262264	0.884633988676478	0.509952449112362	0.0159346997658926	0.13650022303841	0.0107018796693234	0.127213146078719	0.262618313203967	0.197660326429912	0.388091319266422	0.138489878501933	0.423325233013175	0.0751507173561489
Superworm_MAG_0081	0.000789841079553344	0.000334308211541574	0.292962651328986	0.0379984095645599	6.39173098845759e-05	0.0001577730320091	0.0169331693059786	0.0361489694528634	0.0170028324708675	0.310337248919557	0.000177620495347017	0.000106461850112288	0.000242031779398371	0.000118518310382127	0.000458320561932212	8.04757196804967e-05	1.32805623623478e-05	9.65271163992536e-05	0.000154482149483806	0.000207055789120365	0.000152081569785589	0.000175129968000056	6.94901802165476e-05	0.000180211375081011
Superworm_MAG_0082	0.0186063965176049	0.0117285725987719	0.0159462934889859	0.0717584257966184	0.0596173008432649	0.0381715122747583	0.01721928237167	0.0190056876027862	0.0115296335656825	0.0167914764696052	0.180508781920844	0.0494887574206884	0.00234294998893104	0.00152905128668516	0.0212517477464792	0.0406550468941564	0.000688019149658028	0.0106006293203298	0.0736937364460208	0.00412400405012476	0.0238480905019152	0.078906537836515	0.00859500858504238	0.00582587486404541
Superworm_MAG_0083	0.0122069366119459	0.0121787417000262	0.0418967217238859	0.0662079644070209	0.173179034279378	0.0319243340243077	0.0119982360099518	0.00537102341136731	0.0134234785545924	0.0152162728194729	0.266261533830006	0.192211425406667	1.86973686293292	5.27478709601125	0.136370878700913	0.286597665278914	0.00209556433675835	0.0506190662482952	0.169493609405941	0.173820282909904	0.130242563634527	0.0939661463355671	0.129108948676855	0.058027166353026
Superworm_MAG_0084	0.0634995630332806	0.0971462941323879	0.177001661614483	0.0472794001274164	0.613443664746626	0.457411088594837	0.0230575232539603	0.0238255025743333	0.0197116289068023	0.0218280938874609	0.250142609827892	0.547602724250284	0.00695353069455174	0.0049046569679444	0.00582759104457733	0.0128298498422368	0.00187698331509732	0.143631728360006	0.0578604361714501	0.0127829484574366	0.0348128106138787	0.0108254196961614	0.0253947786051659	0.0153554093569984
Superworm_MAG_0085	0.0107433676209177	0.00599534162522059	0.0361942607221533	0.0543628442972454	1.54622362209896	0.169208949802416	0.0387112572382627	0.0105275063415699	0.0137651139112306	0.0159783333284032	2.37291898288701	1.36707622737797	0.197590853841135	0.548815987430575	1.22082427333707	2.48191759058657	0.00962772072215969	0.260874006810584	0.112304878222646	0.0338977862277821	0.192400849695744	0.27447401728306	0.689591879201981	0.132144252985486
Superworm_MAG_0086	0.804275367651878	1.0278873412466	0.314210727636608	0.560210232450613	0.50933838740892	0.0555539940537226	6.10808065693032	2.55845455200689	0.575405769626141	1.81320931813738	0.25239278744552	0.135045362726975	10.9183062821943	1.41591570983886	0.537104247035598	0.320268076010762	0.513262634092609	0.420448720035091	3.07786503641332	8.66942015788769	0.721301034947076	0.226411985000158	0.118647389401801	0.366087711664103
Superworm_MAG_0087	0.306445165294378	0.20239941243258	1.04216828962733	0.841264914403818	1.58845217093619	0.481132740177944	0.198046275469314	0.16684511994495	0.423746320729151	0.318484037675953	2.61298337827937	1.03512574743518	0.286749838650554	0.395727015715384	0.847098376646607	1.1067386297888	0.152482969056475	0.454010776627705	0.685424042567202	0.705792623277569	0.596326159278994	0.654041785498361	2.27114199692104	1.01354059785195
Superworm_MAG_0088	0	0	0.0705767925955705	0.0109943085309338	0	0	0.0586481695922742	0.13556706436652	0.00425899387848863	0.0806579518362443	3.5915033965955e-05	0	1.81789994854036e-05	6.1666533047332e-07	5.67020478464393e-06	0	3.11719571691058e-06	6.66373964657499e-07	4.30525830087595e-07	1.15104922211983e-06	5.40854262111947e-07	4.51166381299962e-07	4.61621930369889e-07	5.51725712931119e-07
Superworm_MAG_0089	0.104913148103506	1.04465468550055	0.0220468723389545	0.0619664354584555	0.129480991771128	0.322483545055102	0.0125559436024879	0.00761952787027258	0.215468508408356	0.0664325100772336	0.0294538088935267	0.0118740208791328	0.14284127358055	0.0602396821021928	0.0173945593770916	0.154494457461984	0.0013449216009021	0.102990061673724	0.0955129613367265	0.353932061583049	0.086388786273485	0.0838030852808917	0.345779487494514	0.357753349155197
Superworm_MAG_0090	0.215152955431457	0.141953411874543	0.296008243750593	0.334386122939564	0.0578906788743703	0.139402204887159	0.551390264739495	0.672877793001874	1.19760436805632	1.23088526220229	0.0393401212411272	0.792448780033368	0.795849572184152	0.572591140426173	0.180370561714994	0.40427579118399	0.064511310386013	0.161089447046699	0.520460490433457	0.288355692530951	0.317639611375149	0.117216749705965	0.813763209713743	0.330105592905564
Superworm_MAG_0091	0.675368275847544	0.161695825140081	0.222494927443165	0.120161935247449	0.0753419894886729	0.0296946948459877	0.168930735476152	0.0823835438679182	0.117304766365608	0.399892943495693	0.127177241527152	0.0255815292102162	0.305671992898129	0.235358491453071	0.131401396606111	0.21124149700541	0.00396437386586199	0.0649037482792842	0.654527591195977	0.300887037346909	0.270846540058169	0.0771019213768762	0.0268332824857829	0.0593511908576111
Superworm_MAG_0092	0.435941063472996	0.0972978730973892	0.358776661292271	0.442218871452937	0.740184936034639	0.280146036693372	0.221255010415721	0.218728187094422	0.376174663251575	0.611640544686736	0.809807016339728	0.376601707350302	0.583817397560531	0.200735250008792	0.403817640841672	0.610476893027264	0.284142898894021	0.27441191302117	0.348492392885043	0.21070966353184	1.48368310776145	0.773240858012097	0.338998067231271	0.477252207695578
Superworm_MAG_0093	0.922199268202141	0.470152541024385	3.77785108986257	1.54097707701793	8.26244317627356	16.326070620305	0.182467006017179	2.87091665058601	1.09117020350801	2.6647046583218	6.77242190536033	7.27191444607324	0.589095489495637	0.187213669234677	7.04768688141378	2.9815248779259	25.4150981364311	6.66488960961282	0.604485388219735	1.48912154812044	1.61510481898027	0.469597458668603	8.49635885329123	19.7619961370184
Superworm_MAG_0094	6.15507847046902e-05	7.04267701825137e-05	0.13528707649193	0.0301626739193758	0.0238259911114962	0.00937003759522945	4.58443765624357e-05	3.58891561155467e-05	0.000282853463698966	0.00317154864136847	0.00276276622078581	0.0025934223587921	3.61524340296252e-05	1.22172975321399e-05	0.000965080377349051	0.000451763731718712	1.6842953834609e-05	6.60105943335871e-05	8.06427788828645e-05	8.29252557754753e-06	6.33179062950683e-05	0.000263278062715088	0.000306793201617182	0.0001560112116061
Superworm_MAG_0095	0.399587109654388	0.240974508860797	0.353030706867571	0.324166297327356	0.233766697239298	0.149651974420423	0.722777160997923	0.83287116980254	0.271908018272747	0.440243369278608	0.401220493382854	0.175677625062589	0.227806824147459	0.39086771277957	0.0358276498738278	0.396278242017258	0.1469356792807	0.412956509303769	0.416936297724074	0.462664519463335	0.160187230166227	0.180838131475418	0.124854135055108	0.0956775916077086
Superworm_MAG_0096	9.20248163275356e-06	6.38153554867236e-06	0.310285159657531	0.271772984872895	1.09350620418556e-06	4.80795519779787e-06	3.78352418232102e-05	1.3593364091144e-05	0.0635702162093922	0.189587512462762	0.000150158179556266	2.35949440256697e-06	0.000251697089312274	2.78973603554701e-05	0.0702239634903465	4.49607911216893e-06	8.39398847894214e-06	1.57908311931092e-05	3.06060608656011e-05	2.47963741429621e-06	0.0141073991296223	0.00383908838970468	6.96111418578374e-06	0.00963973595356325
Superworm_MAG_0097	0.038803064432362	0.0261753897400944	0.0864539059165022	0.0380849035159927	0.0841726655267264	0.0559904251358614	0.0301720892141355	0.0377064801378939	0.0412604639587785	0.0819190889596911	0.120993319567779	0.0426733534387847	0.0013615515754316	0.000501611764279892	0.0110890651949688	0.0397446363741724	0.00121346992925483	0.0025611676898965	0.00589463341906096	0.00246780254030851	0.0317711032711394	0.12282781357056	0.0085545896968881	0.00726956702788787
Superworm_MAG_0098	2.16822412976792	2.39530335570391	0.837310297520938	0.192970056845181	0.664984000940581	0.349890193688617	0.256741292721736	0.332313607832636	0.0697999530180806	0.115988497268446	0.0301544030579553	0.0266400230068924	0.00781424164114902	0.00741946960571207	0.030572971162988	0.292218274236305	0.0034953012252304	0.0234848590981197	0.0192195694510546	0.00719967953490419	0.0676032003209144	0.172207166552967	0.0159133856714516	0.00604972321140592
Superworm_MAG_0099	0.406709222550391	0.321945323067858	0.391640247550484	0.397346522166398	0.517251318094953	0.33221832593554	0.10371002656662	0.285276863167268	1.34470213744705	0.281041036936835	0.512189195951598	1.53402917576863	0.198254067253798	0.203423671516609	0.218530608744103	1.12233599710903	0.135315499547173	0.171836965718145	0.219049622915787	0.629729772249795	0.0758715363844916	0.258135522731566	1.20690639652408	0.190629276697732
Superworm_MAG_0100	0.375615705581836	0.0793594882009823	0.100669704330664	0.0662848942947306	0.0294211863242961	0.0186627297852486	0.0298650204718686	0.0794028442001108	0.0328791866614518	0.0669763617057568	0.00315179024896537	0.025208515191297	0.442599123045412	0.0324201252200474	0.099510549411639	0.034395987040951	0.0104327170830038	0.00681711774550816	0.196360894565297	0.165170246198973	0.0218535107810762	0.017575271792473	0.0608942382030168	0.0254024397641575
